Commodity Code,group_id, description,transaction
85365020,5,??????????????????? ???????????,EX
85365032,5,??????????????????? ???????????,EX
85365033,5,??????????????????? ???????????,EX
85365039,5,??????????????????? ???????????,EX
85365040,5,??????????????????? ???????????,EX
85365051,5,??????????????????? ???????????,EX
85365059,5,??????????????????? ???????????,EX
85365061,5,??????????????????? ???????????,EX
85365069,5,??????????????????? ???????????,EX
85365095,5,??????????????????? ???????????,EX
85365096,5,??????????????????? ???????????,EX
85365099,5,??????????????????? ???????????,EX
85366111,5,??????????????????? ???????????,EX
85366119,5,??????????????????? ???????????,EX
85366191,5,??????????????????? ???????????,EX
85366199,5,??????????????????? ???????????,EX
85366910,5,??????????????????? ???????????,EX
85366923,5,??????????????????? ???????????,EX
85366924,5,??????????????????? ???????????,EX
85366929,5,??????????????????? ???????????,EX
85366932,5,??????????????????? ???????????,EX
85366939,5,??????????????????? ???????????,EX
85366992,5,??????????????????? ???????????,EX
85366999,5,??????????????????? ???????????,EX
85367010,5,??????????????????? ???????????,EX
85367020,5,??????????????????? ???????????,EX
85367090,5,??????????????????? ???????????,EX
85369012,5,??????????????????? ???????????,EX
85369019,5,??????????????????? ???????????,EX
85369022,5,??????????????????? ???????????,EX
85369029,5,??????????????????? ???????????,EX
85369032,5,??????????????????? ???????????,EX
85369039,5,??????????????????? ???????????,EX
85369040,5,??????????????????? ???????????,EX
85369093,5,??????????????????? ???????????,EX
85369094,5,??????????????????? ???????????,EX
85369099,5,??????????????????? ???????????,EX
85371011,5,??????????????????? ???????????,EX
85371012,5,??????????????????? ???????????,EX
85371013,5,??????????????????? ???????????,EX
85371019,5,??????????????????? ???????????,EX
85371020,5,??????????????????? ???????????,EX
85371030,5,??????????????????? ???????????,EX
85371040,5,??????????????????? ???????????,EX
85371091,5,??????????????????? ???????????,EX
85371092,5,??????????????????? ???????????,EX
85371099,5,??????????????????? ???????????,EX
85372011,5,??????????????????? ???????????,EX
85372019,5,??????????????????? ???????????,EX
85372021,5,??????????????????? ???????????,EX
85372029,5,??????????????????? ???????????,EX
85372090,5,??????????????????? ???????????,EX
85381011,5,??????????????????? ???????????,EX
85381012,5,??????????????????? ???????????,EX
85381019,5,??????????????????? ???????????,EX
85381021,5,??????????????????? ???????????,EX
85381022,5,??????????????????? ???????????,EX
85381029,5,??????????????????? ???????????,EX
85389011,5,??????????????????? ???????????,EX
85389012,5,??????????????????? ???????????,EX
85389013,5,??????????????????? ???????????,EX
85389019,5,??????????????????? ???????????,EX
85389020,5,??????????????????? ???????????,EX
85392120,5,??????????????????? ???????????,EX
85392140,5,??????????????????? ???????????,EX
85392190,5,??????????????????? ???????????,EX
85392220,5,??????????????????? ???????????,EX
85392231,5,??????????????????? ???????????,EX
85392232,5,??????????????????? ???????????,EX
85392233,5,??????????????????? ???????????,EX
85392239,5,??????????????????? ???????????,EX
85392291,5,??????????????????? ???????????,EX
85392293,5,??????????????????? ???????????,EX
85392299,5,??????????????????? ???????????,EX
85392910,5,??????????????????? ???????????,EX
85392930,5,??????????????????? ???????????,EX
85392941,5,??????????????????? ???????????,EX
85392949,5,??????????????????? ???????????,EX
85392950,5,??????????????????? ???????????,EX
85392960,5,??????????????????? ???????????,EX
85392990,5,??????????????????? ???????????,EX
85393110,5,??????????????????? ???????????,EX
85393120,5,??????????????????? ???????????,EX
85393130,5,??????????????????? ???????????,EX
85393190,5,??????????????????? ???????????,EX
85393200,5,??????????????????? ???????????,EX
85393910,5,??????????????????? ???????????,EX
85393920,5,??????????????????? ???????????,EX
85393940,5,??????????????????? ???????????,EX
85393990,5,??????????????????? ???????????,EX
85394100,5,??????????????????? ???????????,EX
85394900,5,??????????????????? ???????????,EX
85395100,5,??????????????????? ???????????,EX
85395210,5,??????????????????? ???????????,EX
85395290,5,??????????????????? ???????????,EX
85399010,5,??????????????????? ???????????,EX
85399020,5,??????????????????? ???????????,EX
85399030,5,??????????????????? ???????????,EX
85399090,5,??????????????????? ???????????,EX
85401100,5,??????????????????? ???????????,EX
85401200,5,??????????????????? ???????????,EX
85402000,5,??????????????????? ???????????,EX
85404010,5,??????????????????? ???????????,EX
85404090,5,??????????????????? ???????????,EX
85406000,5,??????????????????? ???????????,EX
85407100,5,??????????????????? ???????????,EX
85407900,5,??????????????????? ???????????,EX
85408100,5,??????????????????? ???????????,EX
85408900,5,??????????????????? ???????????,EX
85409100,5,??????????????????? ???????????,EX
85409900,5,??????????????????? ???????????,EX
85411000,5,??????????????????? ???????????,EX
85412100,5,??????????????????? ???????????,EX
85412900,5,??????????????????? ???????????,EX
85413000,5,??????????????????? ???????????,EX
85414100,5,??????????????????? ???????????,EX
85414200,5,??????????????????? ???????????,EX
85414300,5,??????????????????? ???????????,EX
85414900,5,??????????????????? ???????????,EX
85415100,5,??????????????????? ???????????,EX
85415900,5,??????????????????? ???????????,EX
85416000,5,??????????????????? ???????????,EX
85419000,5,??????????????????? ???????????,EX
85423100,5,??????????????????? ???????????,EX
85423200,5,??????????????????? ???????????,EX
85423300,5,??????????????????? ???????????,EX
85423900,5,??????????????????? ???????????,EX
85429000,5,??????????????????? ???????????,EX
85431000,5,??????????????????? ???????????,EX
85432000,5,??????????????????? ???????????,EX
85433020,5,??????????????????? ???????????,EX
85433091,5,??????????????????? ???????????,EX
85433099,5,??????????????????? ???????????,EX
85434000,5,??????????????????? ???????????,EX
85437010,5,??????????????????? ???????????,EX
85437021,5,??????????????????? ???????????,EX
85437029,5,??????????????????? ???????????,EX
85437030,5,??????????????????? ???????????,EX
85437040,5,??????????????????? ???????????,EX
85437050,5,??????????????????? ???????????,EX
85437060,5,??????????????????? ???????????,EX
85437090,5,??????????????????? ???????????,EX
85439010,5,??????????????????? ???????????,EX
85439020,5,??????????????????? ???????????,EX
85439030,5,??????????????????? ???????????,EX
85439040,5,??????????????????? ???????????,EX
85439090,5,??????????????????? ???????????,EX
85451100,5,??????????????????? ???????????,EX
85451900,5,??????????????????? ???????????,EX
85452000,5,??????????????????? ???????????,EX
85459000,5,??????????????????? ???????????,EX
85461000,5,??????????????????? ???????????,EX
85462010,5,??????????????????? ???????????,EX
85462090,5,??????????????????? ???????????,EX
85469000,5,??????????????????? ???????????,EX
85471000,5,??????????????????? ???????????,EX
85472000,5,??????????????????? ???????????,EX
85479010,5,??????????????????? ???????????,EX
85479090,5,??????????????????? ???????????,EX
85480000,5,??????????????????? ???????????,EX
90063000,5,??????????????????? ???????????,EX
90064000,5,??????????????????? ???????????,EX
90065310,5,??????????????????? ???????????,EX
90065390,5,??????????????????? ???????????,EX
90065911,5,??????????????????? ???????????,EX
90065919,5,??????????????????? ???????????,EX
90065921,5,??????????????????? ???????????,EX
90065929,5,??????????????????? ???????????,EX
90065930,5,??????????????????? ???????????,EX
90065990,5,??????????????????? ???????????,EX
90066100,5,??????????????????? ???????????,EX
90066900,5,??????????????????? ???????????,EX
90069110,5,??????????????????? ???????????,EX
90069140,5,??????????????????? ???????????,EX
90069150,5,??????????????????? ???????????,EX
90069190,5,??????????????????? ???????????,EX
90069910,5,??????????????????? ???????????,EX
90069990,5,??????????????????? ???????????,EX
90071000,5,??????????????????? ???????????,EX
90072010,5,??????????????????? ???????????,EX
90072090,5,??????????????????? ???????????,EX
90079100,5,??????????????????? ???????????,EX
90079200,5,??????????????????? ???????????,EX
90085010,5,??????????????????? ???????????,EX
90085090,5,??????????????????? ???????????,EX
90089020,5,??????????????????? ???????????,EX
90089090,5,??????????????????? ???????????,EX
90181100,5,??????????????????? ???????????,EX
90181200,5,??????????????????? ???????????,EX
90181300,5,??????????????????? ???????????,EX
90181400,5,??????????????????? ???????????,EX
90181900,5,??????????????????? ???????????,EX
90182000,5,??????????????????? ???????????,EX
95043030,5,??????????????????? ???????????,EX
84145110,5,??????????????????? ???????????,EX
84145191,5,??????????????????? ???????????,EX
95043030,5,??????????????????? ???????????,EX
40093191,6,????????????????????,EX
40169320,6,????????????????????,EX
40169911,6,????????????????????,EX
40169912,6,????????????????????,EX
40169913,6,????????????????????,EX
57031010,6,????????????????????,EX
57031030,6,????????????????????,EX
57039021,6,????????????????????,EX
57039022,6,????????????????????,EX
57039091,6,????????????????????,EX
57039093,6,????????????????????,EX
57050021,6,????????????????????,EX
57050092,6,????????????????????,EX
70071110,6,????????????????????,EX
70072110,6,????????????????????,EX
70091000,6,????????????????????,EX
70140010,6,????????????????????,EX
73201011,6,????????????????????,EX
73201012,6,????????????????????,EX
73202011,6,????????????????????,EX
73209010,6,????????????????????,EX
83012000,6,????????????????????,EX
83023010,6,????????????????????,EX
83023090,6,????????????????????,EX
84073100,6,????????????????????,EX
84073211,6,????????????????????,EX
84073219,6,????????????????????,EX
84073221,6,????????????????????,EX
84073229,6,????????????????????,EX
84073310,6,????????????????????,EX
84073390,6,????????????????????,EX
84073450,6,????????????????????,EX
84073471,6,????????????????????,EX
84073472,6,????????????????????,EX
84073473,6,????????????????????,EX
84073492,6,????????????????????,EX
84073494,6,????????????????????,EX
84073495,6,????????????????????,EX
84073499,6,????????????????????,EX
84082021,6,????????????????????,EX
84082022,6,????????????????????,EX
84082023,6,????????????????????,EX
84082094,6,????????????????????,EX
84082095,6,????????????????????,EX
84082096,6,????????????????????,EX
84133030,6,????????????????????,EX
84133040,6,????????????????????,EX
84148042,6,????????????????????,EX
84152010,6,????????????????????,EX
84152090,6,????????????????????,EX
84158131,6,????????????????????,EX
84158139,6,????????????????????,EX
84158231,6,????????????????????,EX
84158239,6,????????????????????,EX
84158331,6,????????????????????,EX
84158339,6,????????????????????,EX
84159014,6,????????????????????,EX
84212321,6,????????????????????,EX
84212329,6,????????????????????,EX
84213120,6,????????????????????,EX
84818087,6,????????????????????,EX
84818092,6,????????????????????,EX
85111020,6,????????????????????,EX
85112021,6,????????????????????,EX
85112029,6,????????????????????,EX
85113041,6,????????????????????,EX
85113049,6,????????????????????,EX
85123010,6,????????????????????,EX
85124000,6,????????????????????,EX
85272100,6,????????????????????,EX
85272900,6,????????????????????,EX
85361013,6,????????????????????,EX
85361093,6,????????????????????,EX
85392130,6,????????????????????,EX
85392920,6,????????????????????,EX
85443012,6,????????????????????,EX
85443013,6,????????????????????,EX
85443014,6,????????????????????,EX
85443019,6,????????????????????,EX
87060019,6,????????????????????,EX
87060021,6,????????????????????,EX
87060022,6,????????????????????,EX
87060023,6,????????????????????,EX
87060031,6,????????????????????,EX
87060032,6,????????????????????,EX
87060033,6,????????????????????,EX
87060039,6,????????????????????,EX
87060041,6,????????????????????,EX
87060042,6,????????????????????,EX
87060050,6,????????????????????,EX
87071010,6,????????????????????,EX
87071020,6,????????????????????,EX
87071090,6,????????????????????,EX
87079011,6,????????????????????,EX
87079021,6,????????????????????,EX
87079029,6,????????????????????,EX
87079030,6,????????????????????,EX
87079040,6,????????????????????,EX
87079090,6,????????????????????,EX
87081010,6,????????????????????,EX
87081090,6,????????????????????,EX
87082100,6,????????????????????,EX
87082911,6,????????????????????,EX
87082915,6,????????????????????,EX
87082916,6,????????????????????,EX
87082917,6,????????????????????,EX
87082918,6,????????????????????,EX
87082919,6,????????????????????,EX
87082920,6,????????????????????,EX
87082992,6,????????????????????,EX
87082993,6,????????????????????,EX
87082994,6,????????????????????,EX
87082995,6,????????????????????,EX
87082996,6,????????????????????,EX
87082997,6,????????????????????,EX
87082998,6,????????????????????,EX
87082999,6,????????????????????,EX
87083010,6,????????????????????,EX
87083021,6,????????????????????,EX
87083029,6,????????????????????,EX
87083030,6,????????????????????,EX
87083090,6,????????????????????,EX
87084011,6,????????????????????,EX
87084013,6,????????????????????,EX
87084014,6,????????????????????,EX
87084019,6,????????????????????,EX
87084025,6,????????????????????,EX
87084026,6,????????????????????,EX
87084027,6,????????????????????,EX
87084029,6,????????????????????,EX
87084091,6,????????????????????,EX
87084092,6,????????????????????,EX
87084099,6,????????????????????,EX
87085011,6,????????????????????,EX
87085013,6,????????????????????,EX
87085015,6,????????????????????,EX
87085019,6,????????????????????,EX
87085025,6,????????????????????,EX
87085026,6,????????????????????,EX
87085027,6,????????????????????,EX
87085029,6,????????????????????,EX
87085091,6,????????????????????,EX
87085092,6,????????????????????,EX
87085094,6,????????????????????,EX
87085095,6,????????????????????,EX
87085096,6,????????????????????,EX
87085099,6,????????????????????,EX
87087015,6,????????????????????,EX
87087016,6,????????????????????,EX
87087017,6,????????????????????,EX
87087018,6,????????????????????,EX
87087019,6,????????????????????,EX
87087021,6,????????????????????,EX
87087022,6,????????????????????,EX
87087023,6,????????????????????,EX
87087029,6,????????????????????,EX
87087031,6,????????????????????,EX
87087032,6,????????????????????,EX
87087033,6,????????????????????,EX
87087034,6,????????????????????,EX
87087039,6,????????????????????,EX
87087095,6,????????????????????,EX
87087096,6,????????????????????,EX
87087097,6,????????????????????,EX
87087099,6,????????????????????,EX
87088015,6,????????????????????,EX
87088016,6,????????????????????,EX
87088017,6,????????????????????,EX
87088019,6,????????????????????,EX
87088091,6,????????????????????,EX
87088092,6,????????????????????,EX
87088099,6,????????????????????,EX
87089115,6,????????????????????,EX
87089116,6,????????????????????,EX
87089117,6,????????????????????,EX
87089118,6,????????????????????,EX
87089119,6,????????????????????,EX
87089191,6,????????????????????,EX
87089193,6,????????????????????,EX
87089194,6,????????????????????,EX
87089195,6,????????????????????,EX
87089199,6,????????????????????,EX
87089210,6,????????????????????,EX
87089220,6,????????????????????,EX
87089251,6,????????????????????,EX
87089252,6,????????????????????,EX
87089261,6,????????????????????,EX
87089262,6,????????????????????,EX
87089290,6,????????????????????,EX
87089350,6,????????????????????,EX
87089360,6,????????????????????,EX
87089370,6,????????????????????,EX
87089390,6,????????????????????,EX
87089411,6,????????????????????,EX
87089419,6,????????????????????,EX
87089494,6,????????????????????,EX
87089495,6,????????????????????,EX
87089499,6,????????????????????,EX
87089510,6,????????????????????,EX
87089590,6,????????????????????,EX
87089911,6,????????????????????,EX
87089919,6,????????????????????,EX
87089921,6,????????????????????,EX
87089924,6,????????????????????,EX
87089925,6,????????????????????,EX
87089930,6,????????????????????,EX
87089940,6,????????????????????,EX
87089950,6,????????????????????,EX
87089961,6,????????????????????,EX
87089962,6,????????????????????,EX
87089963,6,????????????????????,EX
87089970,6,????????????????????,EX
87089980,6,????????????????????,EX
87089991,6,????????????????????,EX
87089999,6,????????????????????,EX
87099000,6,????????????????????,EX
90251911,6,????????????????????,EX
90261010,6,????????????????????,EX
90261020,6,????????????????????,EX
90262010,6,????????????????????,EX
90262020,6,????????????????????,EX
90292010,6,????????????????????,EX
90292020,6,????????????????????,EX
90303330,6,????????????????????,EX
91040010,6,????????????????????,EX
94012010,6,????????????????????,EX
94012090,6,????????????????????,EX
87116011,7,???,EX
87116094,7,???,EX
87116095,7,???,EX
87120010,7,???,EX
87120020,7,???,EX
87120030,7,???,EX
87120090,7,???,EX
87149110,8,?????????????????,EX
87149191,8,?????????????????,EX
87149199,8,?????????????????,EX
87149210,8,?????????????????,EX
87149290,8,?????????????????,EX
87149310,8,?????????????????,EX
87149390,8,?????????????????,EX
87149410,8,?????????????????,EX
87149490,8,?????????????????,EX
87149510,8,?????????????????,EX
87149590,8,?????????????????,EX
87149610,8,?????????????????,EX
87149690,8,?????????????????,EX
87149911,8,?????????????????,EX
87149912,8,?????????????????,EX
87149991,8,?????????????????,EX
87149993,8,?????????????????,EX
87149994,8,?????????????????,EX
44031110,9,????? ???????,EX
44031190,9,????? ???????,EX
44031210,9,????? ???????,EX
44031290,9,????? ???????,EX
44032110,9,????? ???????,EX
44032190,9,????? ???????,EX
44032210,9,????? ???????,EX
44032290,9,????? ???????,EX
44032310,9,????? ???????,EX
44032390,9,????? ???????,EX
44032410,9,????? ???????,EX
44032490,9,????? ???????,EX
44032510,9,????? ???????,EX
44032590,9,????? ???????,EX
44032610,9,????? ???????,EX
44032690,9,????? ???????,EX
44034110,9,????? ???????,EX
44034190,9,????? ???????,EX
44034210,9,????? ???????,EX
44034290,9,????? ???????,EX
44034910,9,????? ???????,EX
44034990,9,????? ???????,EX
44039110,9,????? ???????,EX
44039190,9,????? ???????,EX
44039310,9,????? ???????,EX
44039390,9,????? ???????,EX
44039410,9,????? ???????,EX
44039490,9,????? ???????,EX
44039510,9,????? ???????,EX
44039590,9,????? ???????,EX
44039610,9,????? ???????,EX
44039690,9,????? ???????,EX
44039710,9,????? ???????,EX
44039790,9,????? ???????,EX
44039810,9,????? ???????,EX
44039890,9,????? ???????,EX
44039910,9,????? ???????,EX
44039990,9,????? ???????,EX
44071110,9,????? ???????,EX
44071190,9,????? ???????,EX
44071200,9,????? ???????,EX
44071300,9,????? ???????,EX
44071400,9,????? ???????,EX
44071910,9,????? ???????,EX
44071990,9,????? ???????,EX
44072110,9,????? ???????,EX
44072190,9,????? ???????,EX
44072210,9,????? ???????,EX
44072290,9,????? ???????,EX
44072310,9,????? ???????,EX
44072320,9,????? ???????,EX
44072390,9,????? ???????,EX
44072512,9,????? ???????,EX
44072513,9,????? ???????,EX
44072519,9,????? ???????,EX
44072521,9,????? ???????,EX
44072529,9,????? ???????,EX
44072620,9,????? ???????,EX
44072630,9,????? ???????,EX
44072690,9,????? ???????,EX
44072720,9,????? ???????,EX
44072730,9,????? ???????,EX
44072790,9,????? ???????,EX
44072810,9,????? ???????,EX
44072890,9,????? ???????,EX
44072912,9,????? ???????,EX
44072913,9,????? ???????,EX
44072919,9,????? ???????,EX
44072922,9,????? ???????,EX
44072923,9,????? ???????,EX
44072929,9,????? ???????,EX
44072932,9,????? ???????,EX
44072933,9,????? ???????,EX
44072939,9,????? ???????,EX
44072942,9,????? ???????,EX
44072943,9,????? ???????,EX
44072949,9,????? ???????,EX
44072951,9,????? ???????,EX
44072959,9,????? ???????,EX
44072972,9,????? ???????,EX
44072973,9,????? ???????,EX
44072979,9,????? ???????,EX
44072982,9,????? ???????,EX
44072983,9,????? ???????,EX
44072989,9,????? ???????,EX
44072991,9,????? ???????,EX
44072992,9,????? ???????,EX
44072994,9,????? ???????,EX
44072995,9,????? ???????,EX
44072996,9,????? ???????,EX
44072997,9,????? ???????,EX
44072998,9,????? ???????,EX
44072999,9,????? ???????,EX
44079120,9,????? ???????,EX
44079130,9,????? ???????,EX
44079190,9,????? ???????,EX
44079210,9,????? ???????,EX
44079290,9,????? ???????,EX
44079310,9,????? ???????,EX
44079390,9,????? ???????,EX
44079410,9,????? ???????,EX
44079490,9,????? ???????,EX
44079510,9,????? ???????,EX
44079590,9,????? ???????,EX
44079610,9,????? ???????,EX
44079690,9,????? ???????,EX
44079710,9,????? ???????,EX
44079790,9,????? ???????,EX
44079910,9,????? ???????,EX
44079990,9,????? ???????,EX
44081010,10,?? Veneer,EX
44081030,10,?? Veneer,EX
44081090,10,?? Veneer,EX
44083100,10,?? Veneer,EX
44083910,10,?? Veneer,EX
44083920,10,?? Veneer,EX
44083990,10,?? Veneer,EX
44089010,10,?? Veneer,EX
44089090,10,?? Veneer,EX
44101100,11,??????????????? ,EX
44101200,11,??????????????? ,EX
44101900,11,??????????????? ,EX
44109000,11,??????????????? ,EX
44111200,11,??????????????? ,EX
44111300,11,??????????????? ,EX
44111400,11,??????????????? ,EX
44119200,11,??????????????? ,EX
44119300,11,??????????????? ,EX
44119400,11,??????????????? ,EX
44121000,11,??????????????? ,EX
44123100,11,??????????????? ,EX
44123300,11,??????????????? ,EX
44123400,11,??????????????? ,EX
44123900,11,??????????????? ,EX
44124110,11,??????????????? ,EX
44124190,11,??????????????? ,EX
44124200,11,??????????????? ,EX
44124900,11,??????????????? ,EX
44125100,11,??????????????? ,EX
44125200,11,??????????????? ,EX
44125900,11,??????????????? ,EX
44129110,11,??????????????? ,EX
44129190,11,??????????????? ,EX
44129200,11,??????????????? ,EX
44129900,11,??????????????? ,EX
44011100,12,????????????????,EX
44011200,12,????????????????,EX
44041000,12,????????????????,EX
44042010,12,????????????????,EX
44042090,12,????????????????,EX
44050010,12,????????????????,EX
44050020,12,????????????????,EX
44091000,12,????????????????,EX
44092100,12,????????????????,EX
44092200,12,????????????????,EX
44092900,12,????????????????,EX
44130000,12,????????????????,EX
44061100,13,???????????,EX
44061200,13,???????????,EX
44069100,13,???????????,EX
44069200,13,???????????,EX
44141000,13,???????????,EX
44149000,13,???????????,EX
44151000,13,???????????,EX
44152000,13,???????????,EX
44160010,13,???????????,EX
44160090,13,???????????,EX
44170010,13,???????????,EX
44170090,13,???????????,EX
44181100,13,???????????,EX
44181900,13,???????????,EX
44182100,13,???????????,EX
44182900,13,???????????,EX
44183000,13,???????????,EX
44184000,13,???????????,EX
44185000,13,???????????,EX
44187310,13,???????????,EX
44187320,13,???????????,EX
44187390,13,???????????,EX
44187400,13,???????????,EX
44187500,13,???????????,EX
44187900,13,???????????,EX
44188110,13,???????????,EX
44188190,13,???????????,EX
44188200,13,???????????,EX
44188300,13,???????????,EX
44188900,13,???????????,EX
44189100,13,???????????,EX
44189200,13,???????????,EX
44189900,13,???????????,EX
44191100,13,???????????,EX
44191200,13,???????????,EX
44191900,13,???????????,EX
44192000,13,???????????,EX
44199000,13,???????????,EX
44201100,13,???????????,EX
44201900,13,???????????,EX
44209010,13,???????????,EX
44209020,13,???????????,EX
44209090,13,???????????,EX
44211000,13,???????????,EX
44212000,13,???????????,EX
44219110,13,???????????,EX
44219120,13,???????????,EX
44219130,13,???????????,EX
44219140,13,???????????,EX
44219150,13,???????????,EX
44219160,13,???????????,EX
44219170,13,???????????,EX
44219190,13,???????????,EX
44219910,13,???????????,EX
44219920,13,???????????,EX
44219930,13,???????????,EX
44219940,13,???????????,EX
44219970,13,???????????,EX
44219980,13,???????????,EX
44219993,13,???????????,EX
44219994,13,???????????,EX
44219995,13,???????????,EX
44219996,13,???????????,EX
44219999,13,???????????,EX
46012100,13,???????????,EX
46012200,13,???????????,EX
46012900,13,???????????,EX
46019210,13,???????????,EX
46019220,13,???????????,EX
46019290,13,???????????,EX
46019310,13,???????????,EX
46019320,13,???????????,EX
46019390,13,???????????,EX
46019410,13,???????????,EX
46019420,13,???????????,EX
46019490,13,???????????,EX
46019910,13,???????????,EX
46019920,13,???????????,EX
46019930,13,???????????,EX
46019990,13,???????????,EX
46021110,13,???????????,EX
46021120,13,???????????,EX
46021190,13,???????????,EX
46021210,13,???????????,EX
46021220,13,???????????,EX
46021290,13,???????????,EX
46021910,13,???????????,EX
46021920,13,???????????,EX
46021990,13,???????????,EX
46029010,13,???????????,EX
46029020,13,???????????,EX
46029090,13,???????????,EX
47010000,13,???????????,EX
47020010,13,???????????,EX
47020020,13,???????????,EX
47031100,13,???????????,EX
47031900,13,???????????,EX
47032100,13,???????????,EX
47032900,13,???????????,EX
47041100,13,???????????,EX
47041900,13,???????????,EX
47042100,13,???????????,EX
47042900,13,???????????,EX
47050000,13,???????????,EX
47061000,13,???????????,EX
47062000,13,???????????,EX
47063000,13,???????????,EX
47069100,13,???????????,EX
47069200,13,???????????,EX
47069310,13,???????????,EX
47069390,13,???????????,EX
94015200,13,???????????,EX
94015300,13,???????????,EX
94015900,13,???????????,EX
94016100,13,???????????,EX
94016910,13,???????????,EX
94016990,13,???????????,EX
94033000,13,???????????,EX
94034000,13,???????????,EX
94035000,13,???????????,EX
94036010,13,???????????,EX
94036090,13,???????????,EX
94038200,13,???????????,EX
94038300,13,???????????,EX
94038990,13,???????????,EX
94061010,13,???????????,EX
94061090,13,???????????,EX
96200050,13,???????????,EX
10062010,14,?????,EX
10062090,14,?????,EX
10063030,14,?????,EX
10063040,14,?????,EX
10063050,14,?????,EX
10063060,14,?????,EX
10063070,14,?????,EX
10063091,14,?????,EX
10063099,14,?????,EX
10064010,14,?????,EX
10064090,14,?????,EX
07141011,15,???????,EX
07141019,15,???????,EX
11081400,15,???????,EX
07104000,16,???,EX
10051000,16,???,EX
10059010,16,???,EX
10059091,16,???,EX
10059099,16,???,EX
07081000,17,??????,EX
07082010,17,??????,EX
07082020,17,??????,EX
07082090,17,??????,EX
07089000,17,??????,EX
07102100,17,??????,EX
07102200,17,??????,EX
07102900,17,??????,EX
07131010,17,??????,EX
07131090,17,??????,EX
07132010,17,??????,EX
07132090,17,??????,EX
07133110,17,??????,EX
07133190,17,??????,EX
07133210,17,??????,EX
07133290,17,??????,EX
07133310,17,??????,EX
07133390,17,??????,EX
07133410,17,??????,EX
07133490,17,??????,EX
07133510,17,??????,EX
07133590,17,??????,EX
07133910,17,??????,EX
07133990,17,??????,EX
07134010,17,??????,EX
07134090,17,??????,EX
07135010,17,??????,EX
07135090,17,??????,EX
07136010,17,??????,EX
07136090,17,??????,EX
07139010,17,??????,EX
07139090,17,??????,EX
12011000,17,??????,EX
12019000,17,??????,EX
12023000,17,??????,EX
12024100,17,??????,EX
12024200,17,??????,EX
12129200,17,??????,EX
40011011,18,????????,EX
40011019,18,????????,EX
40011021,18,????????,EX
40011029,18,????????,EX
40012110,18,????????,EX
40012120,18,????????,EX
40012130,18,????????,EX
40012140,18,????????,EX
40012150,18,????????,EX
40012190,18,????????,EX
40012210,18,????????,EX
40012220,18,????????,EX
40012230,18,????????,EX
40012240,18,????????,EX
40012250,18,????????,EX
40012260,18,????????,EX
40012290,18,????????,EX
40012910,18,????????,EX
40012920,18,????????,EX
40012930,18,????????,EX
40012950,18,????????,EX
40012960,18,????????,EX
40012970,18,????????,EX
40012980,18,????????,EX
40012994,18,????????,EX
40012996,18,????????,EX
40012999,18,????????,EX
40013020,18,????????,EX
40013090,18,????????,EX
17011200,19,????,EX
17011300,19,????,EX
17011400,19,????,EX
17019100,19,????,EX
17019910,19,????,EX
17019990,19,????,EX
17021100,19,????,EX
17021900,19,????,EX
17022000,19,????,EX
17023010,19,????,EX
17023020,19,????,EX
17024000,19,????,EX
17025000,19,????,EX
17026010,19,????,EX
17026020,19,????,EX
17029011,19,????,EX
17029019,19,????,EX
17029020,19,????,EX
17029030,19,????,EX
17029040,19,????,EX
17029051,19,????,EX
17029059,19,????,EX
17029091,19,????,EX
17029099,19,????,EX
17031010,19,????,EX
17031090,19,????,EX
17039010,19,????,EX
17039090,19,????,EX
03011110,20,??????????,EX
03011191,20,??????????,EX
03011192,20,??????????,EX
03011193,20,??????????,EX
03011195,20,??????????,EX
03011199,20,??????????,EX
03011910,20,??????????,EX
03011990,20,??????????,EX
03019100,20,??????????,EX
03019200,20,??????????,EX
03019321,20,??????????,EX
03019322,20,??????????,EX
03019329,20,??????????,EX
03019331,20,??????????,EX
03019332,20,??????????,EX
03019339,20,??????????,EX
03019400,20,??????????,EX
03019500,20,??????????,EX
03019911,20,??????????,EX
03019919,20,??????????,EX
03019922,20,??????????,EX
03019923,20,??????????,EX
03019924,20,??????????,EX
03019929,20,??????????,EX
03019931,20,??????????,EX
03019932,20,??????????,EX
03019933,20,??????????,EX
03019934,20,??????????,EX
03019935,20,??????????,EX
03019936,20,??????????,EX
03019941,20,??????????,EX
03019942,20,??????????,EX
03019949,20,??????????,EX
03019950,20,??????????,EX
03019990,20,??????????,EX
03021100,20,??????????,EX
03021300,20,??????????,EX
03021400,20,??????????,EX
03021900,20,??????????,EX
03022100,20,??????????,EX
03022200,20,??????????,EX
03022300,20,??????????,EX
03022400,20,??????????,EX
03022900,20,??????????,EX
03023100,20,??????????,EX
03023200,20,??????????,EX
03023300,20,??????????,EX
03023400,20,??????????,EX
03023500,20,??????????,EX
03023600,20,??????????,EX
03023900,20,??????????,EX
03024100,20,??????????,EX
03024200,20,??????????,EX
03024300,20,??????????,EX
03024400,20,??????????,EX
03024500,20,??????????,EX
03024600,20,??????????,EX
03024700,20,??????????,EX
03024900,20,??????????,EX
03025100,20,??????????,EX
03025200,20,??????????,EX
03025300,20,??????????,EX
03025400,20,??????????,EX
03025500,20,??????????,EX
03025600,20,??????????,EX
03025900,20,??????????,EX
03027100,20,??????????,EX
03027210,20,??????????,EX
03027290,20,??????????,EX
03027300,20,??????????,EX
